"type","longitude","latitude"
"park",2.21516948002211,41.4118683144462
"park",2.20899784298687,41.4261224607742
"park",2.13865243848972,41.3723893198796
"park",2.14123977735542,41.3712214896508
"park",2.19526643680375,41.4490762587038
"park",2.16014895551876,41.4147836803646
"park",2.08435968993108,41.3573294749478
"park",2.08704528194285,41.3579421067316
"park",2.08361356273307,41.3573630381053
"park",2.08346814889475,41.3569043524708
"park",2.08486868332883,41.3565417485769
"park",2.08478566092158,41.3576913118807
"park",2.085140310483,41.3578108200123
"park",2.08459660756126,41.3578846743473
"park",2.08408223881835,41.3570489070036
"park",2.08761846602266,41.3574991063976
"park",2.08622610678616,41.3566317919985
"park",2.22190194138562,41.4283066398695
"park",2.21737561359698,41.4152084943703
"park",2.21145737746875,41.4194753439718
"park",2.21367993488087,41.4177998074755
"park",2.2147370958671,41.4185908169064
"park",2.21490439901383,41.4168250505421
"park",2.21674843063557,41.41649887531
"park",2.21857149737564,41.41478760072
"park",2.21191453946163,41.4107732894052
"park",2.1938032056197,41.4254511884172
"park",2.11288102191911,41.3749379344065
"park",2.11262244641324,41.3753022650059
"park",2.14442328449154,41.360620873802
"park",2.09102961430893,41.3723560918421
"park",2.08801162251449,41.369653562968
"park",2.0872376670819,41.3696499491559
"park",2.08195976121812,41.3699668177545
"park",2.13821387434172,41.3796101776808
"park",2.15838882749669,41.405693185639
"park",2.13070378191511,41.4146641049978
"park",2.14415837731438,41.4110559690037
"park",2.13566761916798,41.4056168909154
"park",2.12185298055241,41.3936510269013
"park",2.12283381991336,41.392447368087
"park",2.10091362750504,41.3564618065829
"park",2.11172499527487,41.3550867171662
"park",2.11155986332684,41.3555036333641
"park",2.11197349282702,41.3555074512496
"park",2.19775039841162,41.4215065109264
"park",2.14032720163687,41.3512582029034
"park",2.11020745761312,41.405926600514
"park",2.15002291280086,41.4253482373851
"park",2.16544622027744,41.3766987548105
"park",2.14206821277256,41.3610673078602
"park",2.20720525834345,41.4379917570153
"park",2.07992500994582,41.3474366997999
"park",2.08061894147021,41.3558405230811
"park",2.1495256757388,41.4347726682029
"park",2.13965100058662,41.374429131358
"park",2.08788258682722,41.375872037016
"park",2.19410178507758,41.4478408610282
"park",2.22460768181586,41.4161788780081
"park",2.08400530490189,41.3191565909916
"park",2.1732919640859,41.4108609902524
"park",2.1260709658805,41.4093429367235
"park",2.16591361141993,41.4043605172059
"park",2.14974405835439,41.3878701212854
"park",2.17495961903773,41.4442770144479
"park",2.07930715725181,41.3639812629556
"park",2.21262230111947,41.4066558681255
"park",2.15984759901102,41.3803306154351
"park",2.14062291291488,41.4171630294962
"park",2.13775798498718,41.4147064247755
"park",2.13660388396645,41.4156801388397
"park",2.10671123140181,41.3781286584554
"park",2.12389979236013,41.3958226812738
"park",2.14907054316686,41.3540859259629
"park",2.17201607539896,41.3703909664403
"park",2.19027709207855,41.4393139582629
"park",2.16435677599886,41.4272616790781
"park",2.13993923014282,41.4209917895722
"park",2.15272601158515,41.371688013533
"park",2.16003915865277,41.4250346440652
"park",2.16316742470466,41.3777320229286
"park",2.18695528491522,41.4513561349783
"park",2.21463431649385,41.4467419866132
"park",2.11678199260719,41.3709952855765
"park",2.11615362415539,41.3728864239529
"park",2.11797716157784,41.3753384517526
"park",2.11717896562077,41.3750732269283
"park",2.11775982655689,41.3749707268974
"park",2.13895317102631,41.4056018223389
"park",2.13611899573325,41.4131367495716
"park",2.13306252320921,41.4081027196189
"park",2.17136192701476,41.4042816627202
"park",2.06961167888214,41.3728342142842
"park",2.18137472990637,41.428231962093
"park",2.07807782538992,41.3855811568583
"park",2.11763375226581,41.39063762821
"park",2.11814715356467,41.3900717158872
"park",2.12233406237753,41.3891103529378
"park",2.11496956893043,41.3902543678954
"park",2.13102272322938,41.389921541749
"park",2.14091870810432,41.3927254672804
"park",2.13999463434907,41.3924321333853
"park",2.10160698460342,41.379416959753
"park",2.12354774906383,41.3879810517752
"park",2.12318464009228,41.3878546782195
"park",2.12227832514146,41.39046824838
"park",2.12210175723086,41.3902937026717
"park",2.12527342688748,41.386842928389
"park",2.13726118105467,41.3932153738442
"park",2.12494097849509,41.3905143861349
"park",2.13547053458582,41.3935978735878
"park",2.13583863238959,41.39383666708
"park",2.13555146256816,41.3937448849686
"park",2.12952912061685,41.387903533149
"park",2.11624416232854,41.392722939323
"park",2.1162305133232,41.3946640288785
"park",2.11543483952926,41.3950296143836
"park",2.19546263998165,41.4371585127735
"park",2.19548115739788,41.4358132466952
"park",2.19557164697953,41.43647750511
"park",2.19491107965013,41.4366426106133
"park",2.19326564408485,41.4353654577928
"park",2.15899610461932,41.3957920826475
"park",2.0698490746126,41.4655082469664
"park",2.06880445707343,41.465608970726
"park",2.08971963692564,41.4680262974748
"park",2.0802320897097,41.4649379045696
"park",2.08350332744603,41.4612802465212
"park",2.08045130757986,41.4679146298325
"park",2.09333871718647,41.4677940917425
"park",2.10110234438506,41.3193987611777
"park",2.12892550548782,41.3679236724057
"park",2.17427142616,41.3722513633691
"park",2.17350670587824,41.370693195583
"park",2.19216783049233,41.4528059251555
"park",2.096559946429,41.3668628216608
"park",2.09557749919798,41.3678503394997
"park",2.07272321070597,41.4588920205437
"park",2.07471873647511,41.4454100699924
"park",2.07513022376591,41.4446996094379
"park",2.15399151173834,41.4248958395576
"park",2.11878894902982,41.3995365551762
"park",2.1444251169916,41.4128608817488
"park",2.22027124873376,41.4090050452687
"park",2.13117543290376,41.4314553743468
"park",2.16717934397917,41.3711119867359
"park",2.07786388368329,41.3566345367651
"park",2.1193661162767,41.3889225559553
"park",2.13632783312672,41.4265874259349
"park",2.11339333677855,41.398406053765
"park",2.11699065274604,41.4022821651779
"park",2.13070249607811,41.413121350639
"park",2.07175402369395,41.4664923542682
"park",2.07084523241437,41.4664729341486
"park",2.14005595445241,41.3989637488873
"park",2.13333067853304,41.4014933721242
"park",2.0696311731541,41.4591150530675
"park",2.13413856356905,41.3986554366028
"park",2.10446469999529,41.3833817350324
"park",2.08238188940172,41.3767262063541
"park",2.09032011400798,41.3748535263028
"park",2.0850015775146,41.3711594967076
"park",2.12884957475498,41.372611118778
"park",2.12598600573037,41.3785280216538
"park",2.12593485609206,41.3843061684815
"park",2.12477259020475,41.3831217556704
"park",2.12918593553118,41.3808920910967
"park",2.12194349434716,41.3778593089671
"park",2.11354819974041,41.3783083998283
"park",2.05604377321203,41.3665187813872
"park",2.05142297486182,41.3678224174198
"park",2.21540056107851,41.4305883217677
"park",2.17198806943962,41.3741916309327
"park",2.12964074099079,41.3820115588553
"park",2.08554314209767,41.3610353719032
"park",2.08515765428792,41.3608541093857
"park",2.08571053814441,41.3613507200755
"park",2.08583072083208,41.3612149591632
"park",2.18851329202858,41.4288255363842
"park",2.16791818763811,41.4052289423108
"park",2.1241185756173,41.3947778074051
"park",2.11453197053672,41.3919141318711
"park",2.08242151911229,41.3527944587399
"park",2.08368318106005,41.3529812654945
"park",2.07696536811408,41.3520182981375
"park",2.0818782169712,41.3526573288048
"park",2.20402590570445,41.4241132455117
"park",2.17861251095337,41.4418481253572
"park",2.14805335253593,41.4313205311273
"park",2.14914029025995,41.4338631600328
"park",2.14812718567212,41.4321199306392
"park",2.14988394989146,41.4316321115618
"park",2.150370740639,41.4335436774184
"park",2.14977215840064,41.4322682069484
"park",2.1998027873974,41.415332000935
"park",2.10966750381518,41.3744390136942
"park",2.11534611905772,41.3889451615559
"park",2.11666160212492,41.389392632916
"park",2.10722448355921,41.3302324347587
"park",2.13868076801658,41.382485525633
"park",2.13899368606782,41.3825435524715
"park",2.12675681466654,41.3966635601652
"park",2.12752170104573,41.3975847931963
"park",2.13025501425298,41.4033777907763
"park",2.13054377569303,41.3944705433399
"park",2.13206158367234,41.4041504542629
"park",2.13247574168977,41.3975296025065
"park",2.0694103917212,41.4664056781207
"park",2.06824046138649,41.4663385418696
"park",2.06698490458374,41.4662702235674
"park",2.06539536686103,41.4661773519015
"park",2.15592330326114,41.369496727469
"park",2.18503814614837,41.4493183920508
"park",2.18602598115027,41.4503497803703
"park",2.18698214350597,41.4518768199177
"park",2.19062147499131,41.4499642118463
"park",2.19838484962848,41.3892062547074
"park",2.16431398785544,41.4165517905692
"park",2.17305188659429,41.3940662383519
"park",2.17203543015114,41.395096062571
"park",2.16299769559483,41.3965628010558
"park",2.16754673521903,41.3950523475506
"park",2.16628850536754,41.414145275324
"park",2.1683753160329,41.4121926680225
"park",2.22843366073638,41.4262139302747
"park",2.13430946440299,41.365365465647
"park",2.05608362855872,41.3849182551722
"park",2.05408707100914,41.384455258543
"park",2.05829117696685,41.3860813739919
"park",2.05410183615212,41.3851265753422
"park",2.05802128898732,41.3873807022312
"park",2.20531060089835,41.4040672629496
"park",2.20638036986599,41.4012487246813
"park",2.14377068382519,41.4304535708
"park",2.14277920292742,41.4326726170855
"park",2.06923791191588,41.3709534230067
"park",2.0616476696081,41.3654948729369
"park",2.05927195289699,41.3646799900419
"park",2.11054313936393,41.3482502990168
"park",2.14087867075948,41.3774589138418
"park",2.16977863233841,41.3816687962474
"park",2.17000179067521,41.380905703805
"park",2.09044133219575,41.3582761412463
"park",2.14687620096112,41.3778819509655
"park",2.19269974478771,41.3910152130303
"park",2.19266253475481,41.3916306148497
"park",2.19342758404691,41.3891222499739
"park",2.19463236771112,41.3899725492716
"park",2.19683300041255,41.3916408280739
"park",2.19146082479956,41.3923194298915
"park",2.19481594694023,41.3907591442032
"park",2.08503093445558,41.3745710904287
"park",2.08419723166749,41.3700388010564
"park",2.22904193641009,41.445460834139
"park",2.2262284570939,41.4248180914553
"park",2.2262374504034,41.4248273010989
"park",2.22631894155357,41.4237544329082
"park",2.2232837322407,41.4252358119636
"park",2.21858825007703,41.4217300991862
"park",2.21673442829475,41.4201964236502
"park",2.21847444228669,41.4209545421733
"park",2.21789285070729,41.4210242504743
"park",2.21792838543299,41.4201976015721
"park",2.21732553124909,41.4202661038534
"park",2.21693024212472,41.4213171761616
"park",2.21839356973343,41.4208246007436
"park",2.19606410615194,41.3922753173381
"park",2.19625037871407,41.3922756157997
"park",2.19260029649164,41.4034735172147
"park",2.15202379028363,41.3614534635367
"park",2.14971764933856,41.3618323812519
"park",2.1652016375859,41.3656863548463
"park",2.20468338510125,41.3952218979142
"park",2.15923402592432,41.3695466838923
"park",2.16034482297205,41.3690381119073
"park",2.16751788798434,41.382134536536
"park",2.17521008713995,41.3973452780424
"park",2.18528938660898,41.398747310566
"park",2.18160881637431,41.3928821474754
"park",2.13840097924952,41.3631140621804
"park",2.14108280044384,41.3669829490062
"park",2.13955191577462,41.3605630019442
"park",2.13220723391719,41.364116089834
"park",2.10919945772608,41.3772546419976
"park",2.09718242957871,41.3760947191165
"park",2.10717499078258,41.3792811670477
"park",2.1949873058303,41.3948326848951
"park",2.18835593955293,41.3983586839231
"park",2.21391732406795,41.4026490623229
"park",2.21071007529154,41.4001441243664
"park",2.20748206382293,41.4007708832633
"park",2.20852720786896,41.4015869378593
"park",2.20959740348283,41.4024271944088
"park",2.17900521563055,41.4139728699041
"park",2.19028276644159,41.4392438635635
"park",2.06231111821642,41.3568412055815
"park",2.19335883710023,41.4109774084515
"park",2.15433344678823,41.4321782474219
"park",2.18401530674893,41.3825834926747
"park",2.18311075889929,41.3829953075904
"park",2.19448691320343,41.3864506531661
"park",2.19549034885289,41.3872290916219
"park",2.1944907857286,41.3870487460965
"park",2.16547896491064,41.4372749296295
"park",2.13496094127037,41.4159018648545
"park",2.14398532316418,41.4118720534014
"park",2.14448025617543,41.4116156090299
"park",2.17318532644113,41.4026533881903
"park",2.20124145745788,41.4053423641394
"park",2.20233667847752,41.4061872519452
"park",2.16940160736762,41.4422660627363
"park",2.169566554946,41.4419922385293
"park",2.16976980068492,41.442409445146
"park",2.16905416033082,41.4420697594362
"park",2.22576034320005,41.4095371972789
"park",2.16715487077123,41.4416930324082
"park",2.16738708142691,41.4419881444985
"park",2.19315679703614,41.3930413744653
"park",2.15844449385756,41.3723514843352
"park",2.21353251945316,41.4076832755167
"park",2.10940731030627,41.3748935913429
"park",2.16331171559972,41.386533551994
"park",2.10360103206462,41.3637219526678
"park",2.06499834637324,41.3566845439275
"park",2.06480335988702,41.3571482783142
"park",2.06502090814664,41.3569304189212
"park",2.12360156950168,41.3671477891245
"park",2.17033923757044,41.3705916600169
"park",2.06379437182263,41.3584435476714
"park",2.08520145770938,41.3575353081769
"park",2.08876934940573,41.3533797084748
"park",2.10956724429755,41.3485093832191
"park",2.13351716359298,41.3912041209617
"park",2.13149656116674,41.3917036510959
"park",2.13247688418888,41.3906798302646
"park",2.1306578676869,41.3836723764377
"park",2.13877655443195,41.3882078867027
"park",2.13922519006898,41.3896604296713
"park",2.13468689077275,41.3915062907323
"park",2.13582469664218,41.3892925965398
"park",2.1331445094813,41.3933625669556
"park",2.13559918154785,41.3919603613465
"park",2.1373579184149,41.3919706315848
"park",2.1360113638199,41.3914562954192
"park",2.15509874488023,41.3823006059928
"park",2.14195764833648,41.387621175089
"park",2.14491385906664,41.3905055238301
"park",2.15511668863273,41.3923173305693
"park",2.13027633600437,41.392982331972
"park",2.15361321739099,41.3851016588523
"park",2.13218802456533,41.3912528671456
"park",2.13225433948758,41.3882825604464
"park",2.13506445035735,41.3836755332122
"park",2.14089061098891,41.3809827455625
"park",2.13467288201714,41.3842614019617
"park",2.15639172633109,41.3859552422476
"park",2.13675903315202,41.3862671601762
"park",2.13556896958886,41.3850626313914
"park",2.13407819793559,41.3849673219575
"park",2.16357295493148,41.3837395226825
"park",2.13603143723816,41.3817648641035
"park",2.13580427215852,41.3821383834076
"park",2.16055113372378,41.3892445256671
"park",2.16098215844267,41.3889005122908
"park",2.14071975958488,41.3946344708841
"park",2.12307807374677,41.4010685515521
"park",2.11975781565489,41.3977156637483
"park",2.18616121766694,41.4178377346593
"park",2.15259921644613,41.4321055674574
"park",2.16223616393264,41.4228301999333
"park",2.17165120212112,41.4188005195226
"park",2.17187081855812,41.4016813564266
"park",2.16885673089922,41.4044841178235
"park",2.16615523003846,41.4291535320854
"park",2.13886435549687,41.370876900795
"park",2.11468875376655,41.4026173180538
"park",2.17310286349045,41.4300485230727
"park",2.13458502526531,41.3742274563091
"park",2.13878178382048,41.4304559388504
"park",2.08611567196358,41.3612754366673
"park",2.07810271914855,41.3595564326057
"park",2.18233793145528,41.4437804503988
"park",2.1836856608746,41.4420614849162
"park",2.18513564503868,41.4460720522301
"park",2.18563360407633,41.4454968698959
"park",2.18207464208986,41.4328031567228
"park",2.12311657233478,41.3999411356172
"park",2.13548984159008,41.410681843971
"park",2.12122053955097,41.3995186634276
"park",2.07553053530388,41.3868259775635
"park",2.0785631616942,41.3843042236057
"park",2.08237272207325,41.3808643491786
"park",2.08099381897421,41.3794293868409
"park",2.08348552278174,41.3790345415258
"park",2.07447056297449,41.3783836165687
"park",2.07719435774302,41.3747936108492
"park",2.21403404495956,41.4108879824498
"park",2.1712569919314,41.4332875140778
"park",2.09480325549955,41.3777591093139
"park",2.09389702496719,41.3776468705012
"park",2.09630534989198,41.3719626442562
"park",2.09687061797926,41.3744676067315
"park",2.09710410194963,41.3752217788552
"park",2.17431664280808,41.4369452401681
"park",2.17620957118617,41.4289131807017
"park",2.15313103085094,41.4403377699289
"park",2.12009191771559,41.4071736604692
"park",2.1207963120847,41.4070559797634
"park",2.11890873851727,41.4080723350778
"park",2.10240592819401,41.3220736768107
"park",2.09374886592931,41.3258982031398
"park",2.09312482477328,41.3264076711619
"park",2.09246725416813,41.3276539997043
"park",2.09448412544019,41.3297357087625
"park",2.09173631205795,41.3237729848886
"park",2.14764323703696,41.4069213333242
"park",2.09042719346499,41.3207390724497
"park",2.09227681818897,41.3215263569347
"park",2.09000563999481,41.3217084099226
"park",2.09140405537986,41.3197516038157
"park",2.09241907652504,41.3183273017428
"park",2.09269177885895,41.3191036260087
"park",2.09322742622133,41.3195400979562
"park",2.09441788662099,41.3199302484614
"park",2.08673212115897,41.3798435106862
"park",2.13910624980171,41.3589652705135
"park",2.07373381723138,41.3672943758167
"park",2.13974270895242,41.3628593629218
"park",2.07242960726117,41.3731411909337
"park",2.07203912424908,41.3732729706496
"park",2.07262476871417,41.3727761180361
"park",2.0722310621763,41.3735040726544
"park",2.07262180998799,41.376793735489
"park",2.07351580550564,41.3774567029917
"park",2.07183784844589,41.3791355476913
"park",2.07382821990401,41.3744255723138
"park",2.07450283600369,41.3755833238809
"park",2.18274109759333,41.4233765322453
"park",2.18373441013681,41.4230501571943
"park",2.13154668399164,41.3667452410404
"park",2.14385592990147,41.3684288653504
"park",2.05804027141031,41.4158169782785
"park",2.19559752459625,41.4366975265708
"park",2.2011090888953,41.4463393246423
"park",2.05617521331279,41.378032758276
"park",2.18909484969561,41.427270986719
"park",2.17554849925692,41.394888006192
"park",2.16786406706619,41.4114536217281
"park",2.10538863703188,41.3269492139071
"park",2.10135378366359,41.3262371705107
"park",2.10179536786198,41.3266327025399
"park",2.1022077912557,41.3267897955503
"park",2.10210786785032,41.3292487983728
"park",2.10343153740128,41.3295950492219
"park",2.10236953451377,41.3274948930367
"park",2.10183963561215,41.3254138831048
"park",2.1051303586707,41.325317985459
"park",2.1047253229304,41.3251501887903
"park",2.10372636712377,41.3247557350896
"park",2.10584910049392,41.3238445225754
"park",2.10442865946905,41.3230206079067
"park",2.09434824057476,41.3205280821133
"park",2.09570544734464,41.3201699625869
"park",2.09513109940203,41.3207497863498
"park",2.09709363474245,41.3201812644259
"park",2.09615972315004,41.3213834395012
"park",2.09840587153682,41.3221333341823
"park",2.09685305924072,41.3223063998438
"park",2.09949970117699,41.3241713504648
"park",2.09967501739459,41.3247209744854
"park",2.10179324287782,41.3238321034246
"park",2.09906105953623,41.32009353343
"park",2.0867377060814,41.3206840004394
"park",2.08806908568846,41.3200591010581
"park",2.08924398827449,41.3195859890654
"park",2.09273297364675,41.3250125508659
"park",2.09626411642415,41.3251750958182
"park",2.10051209926915,41.3267801557059
"park",2.08453246931378,41.3222358045759
"park",2.08507010790568,41.3219066705417
"park",2.08586364153123,41.3205316366045
"park",2.08128152462746,41.3165970482545
"park",2.080291129566,41.3163347249887
"park",2.08467407586368,41.3185163222676
"park",2.08339303658028,41.3181718616645
"park",2.08296584999979,41.3164105934121
"park",2.08647196468358,41.3177000616159
"park",2.08590013809494,41.3175839130268
"park",2.08696020008936,41.3174420607796
"park",2.08460847074027,41.3177628026415
"park",2.08543707550539,41.318673458713
"park",2.08668204179909,41.3185226719207
"park",2.08850637842964,41.3183351077291
"park",2.0905670710315,41.3181191736811
"park",2.09101007049331,41.3180980171201
"park",2.08978500039957,41.324723275424
"park",2.09805334214643,41.3291240370551
"park",2.08872013618359,41.3274988588098
"park",2.08934041536137,41.3289929573629
"park",2.09068239509898,41.3280371050395
"park",2.09070420169173,41.3290255734553
"park",2.09062079911712,41.3300328253838
"park",2.09109120204396,41.3271871589161
"park",2.08962604555971,41.3296591247837
"park",2.092408607183,41.3307735973834
"park",2.09644729966787,41.329440487697
"park",2.09605183708813,41.3302598064568
"park",2.09783822831171,41.3318414671794
"park",2.10034673581963,41.33095150527
"park",2.10009804562918,41.333249144936
"park",2.14539833494289,41.3985619322923
"park",2.20236809189964,41.4164353874533
"park",2.20489784146782,41.4196492409539
"park",2.19664486364579,41.4152089840981
"park",2.19790205206515,41.41632755336
"park",2.15980486466709,41.4156433047869
"park",2.15398727929351,41.4078326875544
